Distrito,Municipio,Freguesia (Simpli),DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,Edifícios Clássicos Total,Edifícios Clássicos com 1 ou 2 Alojamentos,Edifícios Clássicos com 3 ou Mais Alojamentos,Edifícios Exclusivamente Residenciais,Edifícios com 1 ou 2 Pisos,Edifícios com 3 ou Mais Pisos,Edifícios Construídos Antes de 1945,Edifícios Construídos Entre 1946 e 1980,Edifícios Construídos Entre 1981 e 2000,Edifícios Construídos Entre 2001 e 2010,Edifícios Construídos Entre 2011 e 2021,Edifícios com Necessidade de Reparação,Alojamentos Total,Alojamentos Familiares,Alojamentos Familiares Habituais,Alojamentos Familiares Vagos ou Secundários,Alojamentos Habituais Acessíveis a Cadeiras de Rodas,Alojamentos Habituais com Estacionamento,Alojamentos Habituais Propriedade dos Ocupantes,Alojamentos Habituais Arrendados,Agregados Domésticos Privados Total,Agregados Domésticos de 1 ou 2 Pessoas,Agregados Domésticos de 3 ou Mais Pessoas,Núcleos Familiares Total,Núcleos Familiares com Filhos,Indivíduos Total,Indivíduos Masculinos,Indivíduos Femininos,Indivíduos de 0 a 14 Anos,Indivíduos de 15 a 24 Anos,Indivíduos de 25 a 64 Anos,Indivíduos com 65 ou Mais Anos,geom_Length,geom_Area
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811002,2,19,219,18081100219,6,6,0,6,6,0,0,3,3,0,0,2,7,7,5,2,1,3,2,2,5,1,4,3,1,15,8,7,1,2,9,3,981.4564945322783,34158.46947173905
Coimbra,Mortágua,Trezói,1808,180804,180804001,1,25,125,18080400125,2,2,0,2,1,1,0,1,1,0,0,1,2,2,2,0,2,2,2,0,2,2,0,1,0,4,2,2,0,0,4,0,1788.47983834531,97246.733483835
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811001,1,34,134,18081100134,9,9,0,9,9,0,1,2,5,1,0,2,9,9,7,2,4,6,6,0,7,5,2,5,2,15,8,7,1,3,6,5,2547.196323864228,144818.1709977855
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180804,180804001,1,7,107,18080400107,8,8,0,8,8,0,0,4,3,1,0,1,8,8,6,2,2,6,6,0,6,6,0,5,0,11,5,6,0,0,4,7,2774.887497273785,263689.1975754533
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811003,3,17,317,18081100317,7,7,0,7,5,2,0,3,2,2,0,1,7,7,2,5,0,2,2,0,2,2,0,1,0,3,2,1,0,0,1,2,1514.731014385874,91305.70661474264
Coimbra,Mortágua,Trezói,1808,180804,180804001,1,8,108,18080400108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4916.30554972832,964406.8374381241
Coimbra,Mortágua,Trezói,1808,180809,180809001,1,37,137,18080900137,14,14,0,14,12,2,1,5,7,1,0,5,14,14,8,6,4,4,8,0,8,5,3,4,1,16,7,9,2,0,10,4,1665.782057476684,118656.4095281989
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811001,1,20,120,18081100120,9,9,0,9,9,0,0,5,4,0,0,2,9,9,5,4,5,4,5,0,5,3,2,4,1,12,6,6,0,1,6,5,528.6472406418437,13254.52495579863
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,12,112,18080400112,3,3,0,3,3,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.3086172469259,1870.295432625014
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,8,508,18081100508,18,18,0,18,18,0,0,4,6,7,1,0,19,19,15,4,10,14,14,1,15,7,8,15,7,39,20,19,5,2,28,4,550.5907898815445,13807.13926387171
Coimbra,Mortágua,Trezói,1808,180809,180809001,1,38,138,18080900138,13,13,0,13,10,3,0,13,0,0,0,8,13,13,1,12,0,1,1,0,1,1,0,1,1,2,0,2,0,1,1,0,1975.615282528939,124278.2856415841
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811001,1,14,114,18081100114,8,8,0,8,8,0,0,4,4,0,0,2,8,8,4,4,1,3,4,0,4,2,2,3,0,9,5,4,0,0,2,7,878.718972361324,28135.38491823936
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811002,2,16,216,18081100216,24,24,0,24,22,2,0,6,11,5,2,5,24,24,16,8,5,13,16,0,16,7,9,13,8,43,20,23,9,5,18,11,1748.62998075001,128120.3738228092
Coimbra,Mortágua,Trezói,1808,180804,180804001,1,13,113,18080400113,3,3,0,3,3,0,0,0,1,1,1,1,3,3,1,2,0,1,1,0,1,1,0,1,0,2,1,1,0,0,0,2,3170.049853963529,496107.1089518046
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,33,533,18081100533,3,3,0,3,1,2,0,0,2,1,0,0,3,3,2,1,2,2,2,0,2,1,1,2,1,6,2,4,1,0,3,2,2840.225105725765,362455.1940860149
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,27,127,18080400127,5,5,0,5,5,0,1,4,0,0,0,2,5,5,2,3,1,2,1,0,2,2,0,1,0,3,2,1,0,0,1,2,3388.3231440809,581016.6435192742
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,28,128,18080400128,16,16,0,16,14,2,2,10,3,1,0,9,16,16,8,8,5,6,7,1,8,6,2,4,2,15,7,8,1,2,5,7,2273.324615634856,177316.8012395447
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180808,180808002,2,5,205,18080800205,5,5,0,5,5,0,0,1,2,1,1,1,5,5,4,1,2,4,4,0,4,2,2,2,2,11,6,5,4,0,6,1,3148.698258288541,430729.863667195
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,29,129,18080400129,13,13,0,13,13,0,0,7,4,1,1,1,13,13,11,2,1,10,11,0,11,8,3,7,2,22,8,14,0,4,7,11,3240.075404620754,477644.4311694401
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180807,180807001,1,1,101,18080700101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462.420871771196,65902.19869241219
Coimbra,Mealhada,Luso,1808,180809,180809001,1,42,142,18080900142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6340.31202096303,1061324.186764988
Coimbra,Mortágua,Trezói,1808,180804,180804001,1,30,130,18080400130,13,13,0,13,11,2,0,8,2,3,0,9,13,13,10,3,7,9,9,0,10,5,5,9,2,31,16,15,3,2,13,13,2430.739976040844,177601.5059383793
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,3,103,18080800103,15,15,0,15,13,2,1,3,8,2,1,0,16,16,9,7,8,8,9,0,9,6,3,7,4,19,10,9,3,1,14,1,1405.392119933038,104066.7511455497
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180808,180808001,1,4,104,18080800104,43,40,3,43,31,12,0,20,19,2,2,1,56,56,35,21,14,30,23,12,35,21,14,24,9,81,40,41,5,7,45,24,3282.372965970781,581765.0247204294
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,5,105,18080800105,7,7,0,7,7,0,2,1,2,1,1,1,7,7,2,5,2,2,2,0,2,1,1,3,1,10,5,5,1,1,5,3,473.6467433199541,13478.26921760641
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,31,131,18080400131,21,21,0,21,21,0,1,16,3,1,0,15,21,21,11,10,6,9,10,0,11,6,5,10,2,29,12,17,2,3,12,12,923.3802790453941,39087.9390890146
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,34,534,18081100534,27,27,0,27,25,2,0,11,14,1,1,2,27,27,16,11,11,16,15,0,16,8,8,15,3,43,22,21,4,1,19,19,1986.084348333643,237968.2955081201
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,35,535,18081100535,14,14,0,14,9,5,0,6,2,5,1,1,14,14,11,3,7,10,11,0,11,5,6,9,4,30,19,11,2,3,15,10,1469.312047526122,70594.672002258
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,36,536,18081100536,19,19,0,19,18,1,0,14,4,1,0,5,19,19,14,5,2,7,11,2,14,4,10,14,3,49,23,26,3,3,27,16,1885.413235117586,131686.4754069132
Coimbra,Mortágua,Pala,1808,180807,180807001,1,7,107,18080700107,13,13,0,13,13,0,0,11,2,0,0,5,13,13,10,3,1,8,10,0,10,8,2,8,2,23,11,12,1,1,8,13,892.3028556136296,28234.64060266448
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,38,138,18080400138,6,6,0,6,4,2,0,1,1,3,1,0,7,7,2,5,2,2,2,0,2,1,1,2,0,6,3,3,0,0,3,3,4071.517096622586,550945.5650111747
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,68,168,18080400168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954.65828048394,173975.4642123709
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,27,127,18080800127,33,33,0,33,31,2,2,15,14,2,0,5,34,34,21,13,7,18,19,0,21,8,13,17,9,58,23,35,3,8,28,19,4662.754336706002,491718.156860917
Coimbra,Mortágua,Espinho,1808,180807,180807001,1,18,118,18080700118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5213.340836888427,642980.4979802383
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,70,170,18080400170,9,9,0,9,7,2,0,6,3,0,0,1,9,9,6,3,4,6,6,0,6,5,1,5,0,12,5,7,0,0,4,8,4800.064595532924,330202.6917264601
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,29,129,18080800129,30,30,0,30,23,7,0,15,10,5,0,1,34,34,21,13,6,16,18,0,21,15,6,14,7,43,18,25,1,6,21,15,3197.97258124838,187580.9442833581
Coimbra,Mortágua,Espinho,1808,180807,180807001,1,21,121,18080700121,11,11,0,11,10,1,4,6,1,0,0,5,11,11,7,4,4,5,7,0,7,5,2,4,2,15,5,10,2,1,7,5,4071.496433971374,419493.2840208283
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,30,130,18080800130,34,34,0,34,30,4,0,17,11,4,2,0,35,35,22,13,12,22,22,0,22,14,8,18,7,53,27,26,7,3,27,16,1742.959226270244,109029.7736391576
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,28,128,18080800128,28,28,0,28,27,1,0,12,12,3,1,1,28,28,20,8,7,13,17,1,20,14,6,15,5,45,19,26,4,3,24,14,1620.099068396665,137172.4186252377
Coimbra,Mortágua,Pala,1808,180807,180807001,1,19,119,18080700119,5,5,0,5,5,0,4,0,1,0,0,5,5,5,3,2,0,2,1,0,3,3,0,1,0,4,2,2,0,0,1,3,4310.639125308939,770342.9731759158
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,28,228,18080800228,9,9,0,9,8,1,0,5,4,0,0,1,9,9,6,3,4,4,6,0,6,3,3,5,1,17,7,10,1,0,8,8,3711.044925274515,461963.0356896223
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,29,229,18080800229,33,33,0,33,27,6,0,15,12,4,2,3,33,33,21,12,6,19,21,0,21,11,10,19,9,55,25,30,8,4,30,13,3552.93353842186,596681.5833495383
Coimbra,Mortágua,Pala,1808,180808,180808002,2,30,230,18080800230,10,10,0,10,8,2,1,3,0,4,2,1,10,10,4,6,1,3,3,1,4,2,2,3,2,10,4,6,3,0,6,1,4617.508894035615,730864.2765587517
Coimbra,Mortágua,Pala,1808,180807,180807001,1,50,150,18080700150,6,6,0,6,6,0,0,1,1,3,1,2,6,6,5,1,3,2,5,0,5,0,5,5,3,19,9,10,1,5,8,5,3328.249421006671,283825.381121796
Coimbra,Mortágua,Pala,1808,180808,180808002,2,65,265,18080800265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9107.022207479935,3424051.784255422
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,11,411,18081100411,9,9,0,9,8,1,0,4,5,0,0,1,9,9,5,4,2,4,5,0,5,5,0,4,0,9,5,4,0,0,2,7,455.8481751866047,9679.570900664397
Coimbra,Mortágua,Marmeleira,1808,180805,180805001,1,14,114,18080500114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5251.104030920467,1079185.601702859
Coimbra,Mortágua,Marmeleira,1808,180811,180811004,4,12,412,18081100412,3,3,0,3,3,0,0,0,3,0,0,0,3,3,3,0,1,3,3,0,3,1,2,3,1,9,3,6,0,1,8,0,5610.202732490476,939889.3348207537
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,41,141,18080400141,5,5,0,5,5,0,0,4,0,1,0,4,5,5,2,3,0,1,2,0,2,2,0,2,0,4,2,2,0,0,2,2,2844.491055494246,212448.5130042643
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,42,142,18080400142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882.328467363924,285987.5936921327
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,43,143,18080400143,12,12,0,12,11,1,3,3,5,1,0,7,12,12,7,5,2,5,7,0,7,6,1,6,1,14,6,8,1,0,4,9,757.6665081181882,25042.83559584933
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,38,538,18081100538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463.11036324679,95055.5363459002
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,10,110,18080800110,11,11,0,11,10,1,0,1,5,5,0,1,11,11,7,4,4,6,6,0,7,5,2,4,1,14,6,8,0,3,9,2,1089.149990492804,51918.71501155857
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,9,209,18080800209,26,26,0,26,21,5,0,7,14,4,1,2,26,26,14,12,6,10,14,0,14,8,6,10,6,34,17,17,5,4,17,8,2260.940049495856,229229.0530081537
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,11,111,18080800111,31,31,0,31,29,2,2,15,7,6,1,8,31,31,17,14,7,11,15,1,17,9,8,13,6,45,20,25,9,3,22,11,2485.24954786836,308260.2272809405
Coimbra,Mortágua,Espinho,1808,180807,180807001,1,10,110,18080700110,17,17,0,17,16,1,4,10,2,1,0,10,17,17,11,6,1,6,9,1,11,8,3,7,4,24,11,13,1,6,10,7,1879.384360923172,61799.72370665956
Coimbra,Mortágua,Pala,1808,180807,180807001,1,11,111,18080700111,10,10,0,10,10,0,2,3,3,2,0,5,10,10,6,4,2,5,6,0,6,3,3,3,0,12,6,6,0,0,5,7,935.6762588706016,47410.18180964651
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,39,539,18081100539,4,4,0,4,2,2,1,0,2,1,0,1,5,5,3,2,2,3,2,1,3,1,2,3,2,9,5,4,2,0,7,0,2924.310171836967,477282.5126961858
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,44,144,18080400144,7,7,0,7,7,0,3,2,1,1,0,5,7,7,4,3,2,3,4,0,4,3,1,2,1,8,5,3,0,2,2,4,330.6649661184625,5185.215941642787
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,66,266,18080800266,6,6,0,6,6,0,0,4,0,2,0,4,6,6,4,2,1,3,2,0,4,3,1,3,1,8,4,4,1,0,5,2,4875.063417087358,514328.7769990176
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,29,429,18081100429,13,13,0,13,12,1,0,2,11,0,0,0,13,13,8,5,3,7,8,0,8,4,4,7,1,19,9,10,0,1,10,8,1075.010792280984,56638.04482547514
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,30,430,18081100430,6,6,0,6,6,0,0,4,1,0,1,0,6,6,3,3,2,3,3,0,3,2,1,3,1,7,4,3,1,0,3,3,4915.110419129728,839768.9959701966
Coimbra,Mealhada,Luso,1808,180809,180809001,1,19,119,18080900119,12,12,0,12,9,3,0,5,2,5,0,0,13,13,11,2,5,11,11,0,11,6,5,10,3,28,16,12,4,1,18,5,2213.806953712531,110232.5073545879
Coimbra,Mortágua,Marmeleira,1808,180811,180811004,4,31,431,18081100431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5299.122861339762,1016738.81875214
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,32,432,18081100432,9,9,0,9,8,1,0,1,5,2,1,0,9,9,6,3,4,5,6,0,6,3,3,6,2,16,8,8,2,1,9,4,1227.709369731068,70580.92604409473
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,10,410,18081100410,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,4,3,1,1,1,2,0,4168.654133225786,416935.903747595
Coimbra,Mortágua,Marmeleira,1808,180811,180811003,3,6,306,18081100306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903.32484539006,564446.4288861776
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,21,421,18081100421,5,5,0,5,5,0,0,3,2,0,0,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659.820168227404,360758.8006191652
Coimbra,Penacova,Carvalho,1808,180809,180809001,1,11,111,18080900111,3,3,0,3,3,0,0,3,0,0,0,1,3,3,3,0,2,2,1,0,3,2,1,2,0,6,4,2,0,0,4,2,2410.64446276117,208793.2333878375
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811003,3,30,330,18081100330,16,13,3,16,10,6,2,8,2,3,1,8,28,28,13,15,0,8,6,7,13,4,9,12,8,37,20,17,10,1,21,5,742.6849080944676,9855.893975020326
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,13,113,18080800113,22,22,0,22,21,1,3,11,8,0,0,7,22,22,8,14,1,7,8,0,8,7,1,6,0,15,6,9,0,0,4,11,687.6145169809269,29903.80338703657
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,14,114,18080800114,24,24,0,24,19,5,0,5,14,4,1,1,24,24,18,6,10,17,18,0,18,8,10,17,6,52,27,25,7,3,27,15,1733.909014050249,148848.9030693276
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,13,413,18081100413,7,7,0,7,7,0,0,4,2,1,0,1,7,7,3,4,0,2,3,0,3,2,1,2,0,7,3,4,0,0,4,3,2252.26311593795,260774.1484337812
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180804,180804001,1,39,139,18080400139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7019.810434191252,1396398.76293748
Coimbra,Mortágua,Sobral,1808,180808,180808001,1,9,109,18080800109,23,22,0,23,19,4,0,5,10,5,3,1,24,23,12,11,7,10,10,1,12,5,7,11,6,63,29,34,5,5,41,12,1865.323574893077,155017.9681804172
Coimbra,Mortágua,Espinho,1808,180804,180804001,1,46,146,18080400146,21,21,0,21,19,2,3,4,2,11,1,6,21,21,11,10,3,10,11,0,11,8,3,9,2,24,11,13,1,3,7,13,5469.761480163911,527810.7045234995
Coimbra,Condeixa-a-Nova,Vila Seca e Bem da Fé,604,60413,60413001,1,16,116,6041300116,9,9,0,9,9,0,3,3,3,0,0,9,9,9,3,6,1,3,2,1,3,1,2,2,2,9,3,6,2,1,5,1,733.2483951104119,24897.25782866175
Coimbra,Condeixa-a-Nova,Vila Seca e Bem da Fé,604,60413,60413001,1,18,118,6041300118,23,23,0,23,23,0,10,8,2,2,1,20,23,23,13,10,3,7,8,2,13,6,7,9,6,29,12,17,3,3,17,6,1185.945142448003,38932.37636977035
Coimbra,Miranda do Corvo,Lamas,604,60413,60413001,1,22,122,6041300122,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3081.913488227387,473070.501888375
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,56,256,18080800256,5,5,0,5,4,1,0,2,2,1,0,1,5,5,5,0,2,3,5,0,5,2,3,6,3,17,8,9,1,3,10,3,3543.963861575714,562669.3613544633
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,57,257,18080800257,15,15,0,15,12,3,1,6,7,1,0,1,15,15,10,5,4,7,10,0,10,3,7,11,4,34,16,18,2,3,18,11,2672.219424936345,149815.4185608279
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,58,258,18080800258,3,3,0,3,3,0,0,2,0,0,1,1,3,3,1,2,0,1,1,0,1,0,1,1,1,3,1,2,1,0,2,0,1523.324948718302,82811.67440738065
Coimbra,Mortágua,Pala,1808,180808,180808002,2,59,259,18080800259,6,6,0,6,6,0,1,2,2,0,1,2,6,6,4,2,1,2,4,0,4,3,1,3,1,10,5,5,1,0,3,6,6066.902242534475,1005093.503592834
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811004,4,33,433,18081100433,4,4,0,4,4,0,0,1,2,1,0,0,4,4,3,1,1,3,3,0,3,2,1,2,1,6,4,2,0,1,3,2,1123.752949827952,49936.22302103284
Coimbra,Mortágua,Trezói,1808,180809,180809001,1,23,123,18080900123,2,2,0,2,2,0,0,2,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431.141692701359,522869.2176793487
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811003,3,12,312,18081100312,18,18,0,18,18,0,1,10,3,0,4,10,18,18,10,8,4,7,5,4,10,10,0,7,0,17,9,8,0,1,8,8,819.4484278266672,29708.67823789578
Coimbra,Mortágua,Marmeleira,1808,180811,180811003,3,13,313,18081100313,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873.380220024821,1539897.112840649
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,45,245,18080800245,7,7,0,7,5,2,0,6,1,0,0,4,7,7,3,4,1,2,3,0,3,3,0,2,0,6,4,2,0,0,3,3,4840.748516078288,362446.8518057268
Coimbra,Mortágua,Pala,1808,180807,180807001,1,46,146,18080700146,13,13,0,13,13,0,0,7,3,1,2,6,13,13,7,6,3,5,6,1,7,6,1,5,1,13,5,8,1,0,8,4,1124.80050696207,43079.3538785463
Coimbra,Mortágua,Sobral,1808,180808,180808002,2,46,246,18080800246,11,11,0,11,10,1,0,3,6,1,1,1,12,12,9,3,6,7,9,0,9,7,2,7,2,20,9,11,1,3,10,6,1910.127983682068,129188.2641318521
Coimbra,Arganil,São Martinho da Cortiça,601,60114,60114001,1,16,116,6011400116,16,16,0,15,16,0,2,12,2,0,0,13,18,18,11,7,3,7,10,0,11,8,3,8,1,23,10,13,0,2,12,9,1882.542179382467,107584.788522069
Coimbra,Vila Nova de Poiares,Lavegadas,601,60114,60114001,1,7,107,6011400107,19,19,0,19,17,2,5,6,6,2,0,15,19,19,8,11,1,3,7,0,8,6,2,6,1,16,7,9,0,1,10,5,3019.580611672776,392514.0460788271
Coimbra,Penacova,Friúmes e Paradela,601,60114,60114001,1,19,119,6011400119,19,19,0,19,18,1,1,11,5,2,0,16,19,19,9,10,3,6,6,3,9,5,4,9,3,24,12,12,2,4,9,9,2338.235403655333,251819.6474718253
Coimbra,Penacova,Friúmes e Paradela,601,60114,60114001,1,21,121,6011400121,15,15,0,15,10,5,0,8,7,0,0,13,15,15,7,8,0,3,7,0,7,5,2,5,1,14,5,9,0,1,7,6,1505.960767691366,42995.90632257491
Coimbra,Arganil,São Martinho da Cortiça,601,60114,60114001,1,22,122,6011400122,12,12,0,12,9,3,0,7,4,1,0,8,12,12,9,3,0,9,6,0,9,6,3,7,3,21,9,12,1,4,9,7,2503.656019584743,265864.7314930187
Coimbra,Penacova,Friúmes e Paradela,601,60114,60114001,1,23,123,6011400123,9,9,0,9,9,0,0,9,0,0,0,9,9,9,4,5,1,2,4,0,4,3,1,3,0,8,4,4,0,0,2,6,1352.318549202552,68757.51582362254
Coimbra,Vila Nova de Poiares,Lavegadas,601,60114,60114001,1,10,110,6011400110,6,6,0,6,5,1,3,2,0,1,0,5,6,6,1,5,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1712.171597576044,72880.52472303672
Coimbra,Penacova,Friúmes e Paradela,601,60114,60114001,1,8,108,6011400108,23,23,0,23,21,2,8,8,5,1,1,16,23,23,13,10,3,7,13,0,13,9,4,11,3,31,16,15,4,1,12,14,5151.222453238675,645959.0586846559
Coimbra,Arganil,São Martinho da Cortiça,601,60114,60114001,1,17,117,6011400117,24,24,0,23,21,3,2,15,6,1,0,16,26,26,15,11,4,10,12,2,15,7,8,12,6,39,15,24,8,2,15,14,1357.881773471104,120220.1058185812
Coimbra,Arganil,São Martinho da Cortiça,601,60114,60114001,1,26,126,6011400126,10,10,0,10,9,1,0,5,5,0,0,8,10,10,1,9,0,1,1,0,1,0,1,1,0,5,2,3,0,0,4,1,1229.39598547589,80658.8987745719
Coimbra,Penacova,Friúmes e Paradela,601,60114,60114001,1,29,129,6011400129,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,2,1,1,0,0,0,2,11266.01803994476,2219186.127334172
Coimbra,Arganil,São Martinho da Cortiça,601,60114,60114001,1,27,127,6011400127,12,12,0,12,12,0,0,9,3,0,0,10,12,12,4,8,0,1,4,0,4,2,2,2,2,12,7,5,2,1,5,4,2202.961115615882,147718.4509736729
Coimbra,Arganil,São Martinho da Cortiça,601,60114,60114001,1,28,128,6011400128,12,12,0,12,12,0,0,11,1,0,0,9,12,12,6,6,2,3,5,0,6,4,2,4,2,13,8,5,0,2,5,6,2225.280107022014,191268.6705243623
Coimbra,Penela,"São Miguel, Santa Eufémia e Rabaçal",614,61407,61407001,1,21,121,6140700121,16,16,0,16,16,0,3,5,6,2,0,13,16,16,7,9,4,5,6,0,7,5,2,5,2,16,6,10,2,2,7,5,4453.967361068074,396318.9366234121
Coimbra,Mortágua,"Mortágua, Vale de Remígio, Cortegaça e Almaça",1808,180811,180811005,5,24,524,18081100524,13,13,0,13,11,2,1,10,1,1,0,2,13,13,6,7,3,5,6,0,6,3,3,6,2,15,7,8,1,1,5,8,472.9653326290394,11381.61590186651
Coimbra,Penacova,Lorvão,613,61302,61302002,2,2,202,6130200202,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,2,1,1,0,0,2,0,8836.94586157239,1695367.113736924
